plate,well,runtime,measure,sample,sample.2,run,measures_pp
S4L2,A06,51658,0.038,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,0,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,938,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,1876,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,2810,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,3753,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,4693,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,5633,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,6577,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,7520,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,8459,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,9401,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,10341,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,11283,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,12225,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,16011,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,16962,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,17915,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,18865,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,19822,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,20777,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,38014,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,38978,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,39948,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,40920,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,41891,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,42863,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,43835,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,44805,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,45785,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,46762,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,47740,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,48711,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,49693,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,50675,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A07,51658,0.04,H2O control ,H2O C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,0,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,938,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,1876,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,2810,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,3753,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,4693,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,5633,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,6577,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,7520,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,8459,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,9401,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,10341,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,11283,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,12225,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,16011,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,16962,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,17915,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,18865,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,19822,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,20777,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,38014,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,38978,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,39948,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,40920,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,41891,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,42863,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,43835,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,44805,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,45785,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,46762,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,47740,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,48711,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,49693,0.039,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A08,50675,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A08,51658,0.038,Cetylpyridinium chloride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,0,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,938,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,1876,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,2810,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,3753,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,4693,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,5633,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,6577,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,7520,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,8459,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,9401,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,10341,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,11283,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,12225,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,16011,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,16962,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,17915,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,18865,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,19822,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,20777,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,38014,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,38978,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,39948,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,40920,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,41891,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,42863,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,43835,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,44805,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,45785,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,46762,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,47740,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,48711,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,49693,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,50675,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A09,51658,0.04,Tamoxifen, H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,0,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,938,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,1876,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,2810,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,3753,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,4693,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,5633,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,6577,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,7520,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,8459,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,9401,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,10341,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,11283,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,12225,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,16011,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,16962,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,17915,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,18865,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,19822,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,20777,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,38014,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,38978,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,39948,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,40920,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,41891,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,42863,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,43835,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,44805,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,45785,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,46762,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,47740,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,48711,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,49693,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,50675,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A10,51658,0.042,Sodium Fluoride,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,0,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,938,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,1876,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,2810,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,3753,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,4693,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,5633,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,6577,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,7520,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,8459,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,9401,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,10341,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,11283,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,12225,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,16011,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,16962,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,17915,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,18865,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,19822,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,20777,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,38014,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,38978,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,39948,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,40920,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,41891,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,42863,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,43835,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,44805,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,45785,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,46762,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,47740,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,48711,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,49693,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,50675,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A11,51658,0.04,5-Fluorocytosine,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A12,0,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,938,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,1876,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,2810,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,3753,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,4693,0.038,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A12,5633,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,6577,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,7520,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,8459,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,9401,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,10341,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,11283,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,12225,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,16011,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,16962,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,17915,0.038,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A12,18865,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,19822,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,20777,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,38014,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,38978,0.038,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A12,39948,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,40920,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,41891,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,42863,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,43835,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,44805,0.038,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,A12,45785,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,46762,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,47740,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,48711,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,49693,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,50675,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,A12,51658,0.039,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S4L2,B01,0,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,938,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,1876,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,2810,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,3753,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,4693,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,5633,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,6577,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,7520,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,8459,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,9401,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,10341,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,11283,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,12225,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,16011,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,16962,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,17915,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,18865,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,19822,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,20777,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,38014,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,38978,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,39948,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,40920,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,41891,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,42863,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,43835,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,44805,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,45785,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,46762,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,47740,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,48711,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,49693,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,50675,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B01,51658,0.039,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,0,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,938,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,1876,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,2810,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,3753,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,4693,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,5633,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,6577,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,7520,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,8459,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,9401,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,10341,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,11283,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S4L2,B02,12225,0.04,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
